review_id,app_id,app_name,project_category,username,review_text,rating,thumbs_up,review_date,app_version_reviewed,app_reply,reply_date
a332bf9d-54e2-46a2-b834-d09cb7fe2efe,com.eskritor.app,Eskritor: AI Writing Assistant,Generative Text,Amusa Philip,A very bad app don't even try to download it,1,0,2024-09-04 14:20:53,,"We regret any inconvenience you've encountered. For a swift resolution, kindly email us at customer@transkriptor.com and indicate that you're reaching out from the Play Store. Our support team will give your concerns the highest priority and respond promptly.",2024-09-04 15:16:38
47fff8fd-2c48-4b4b-a34d-144e52290984,com.eskritor.app,Eskritor: AI Writing Assistant,Generative Text,Onesimo Kolln,"Really good, I love it. Very useful",5,0,2024-09-04 03:08:38,1.1.5,"Thank you very much for sharing your positive experience with Eskritor! Your satisfaction is our motivation, and we are committed to continuous improvement to serve you better.",2024-09-04 04:58:16
058d18f5-fd4d-4ad4-a96c-eabe27fb07cf,com.eskritor.app,Eskritor: AI Writing Assistant,Generative Text,Shannon Woods,love this app amazing,5,0,2024-08-28 01:35:10,1.1.5,"It is wonderful to hear such positive words and it’s always a pleasure to serve our users. As the Eskritor family, we are working to produce solutions so that our users can easily generate AI content.",2024-08-28 04:40:37
07677ecf-c6ee-44d6-b36a-9128eb49d9cc,com.google.android.apps.bard,Google Gemini,Generative Text,Yared Dejene,no fast response,5,0,2026-02-24 21:10:53,1.0.795460806,,
05512874-f331-44ac-82e0-979ede63c5c9,com.google.android.apps.bard,Google Gemini,Generative Text,Subhajit Roy,very nice and good,5,0,2026-02-24 21:10:35,1.0.795460806,,
cd15e70b-1af0-482c-a29c-4c98e334617b,com.google.android.apps.bard,Google Gemini,Generative Text,Priyank Yadav,slow response,2,0,2026-02-24 21:08:13,1.0.795460806,"Hi Priyank, that's not the experience we want you to have. We are working hard to make Gemini the best AI assistant, and improving Gemini performance is on our list of priorities. We’ll be sure to get this in front of the right people. Thank you.",2026-02-25 15:29:03
5f72f386-719b-4c7b-b2e0-ef8947a83d14,com.google.android.apps.bard,Google Gemini,Generative Text,Suman Yadav,so good and helpful 😚,5,0,2026-02-24 21:05:38,1.0.795460806,,
a794a0c6-3e33-4ad7-8bc5-2fe550c77b37,com.google.android.apps.bard,Google Gemini,Generative Text,Vijay Rathod,nahin Gemini bahut achcha kam karte Hain,5,0,2026-02-24 21:05:34,1.0.795460806,,
82995fe7-761e-4fef-8b8f-4274c6d152c8,com.google.android.apps.bard,Google Gemini,Generative Text,Suraj Yadav,very helpful app,5,0,2026-02-24 21:05:30,1.0.795460806,,
9a0bd338-b8f1-4f5b-a445-14fd496f5282,com.google.android.apps.bard,Google Gemini,Generative Text,Yamdo Dopum,very good 👍👍,5,0,2026-02-24 21:05:29,1.0.795460806,,
def18234-024e-4be0-aed4-7717d7a9b56a,com.google.android.apps.bard,Google Gemini,Generative Text,Vinod Yadav,very good aap,5,0,2026-02-24 21:04:52,1.0.795460806,,
dddd98e4-7196-4285-afe3-8beaf103a653,com.google.android.apps.bard,Google Gemini,Generative Text,Kumar Bhaiku,something ok,2,0,2026-02-24 21:04:33,1.0.795460806,,
cb2c3553-2056-4eef-be4d-92d6737df677,com.google.android.apps.bard,Google Gemini,Generative Text,Narra Niharika redddy,back side idaes hii,1,0,2026-02-24 21:04:22,1.0.795460806,,
a1c5c2b5-e854-4f31-8fcd-67517333dd54,com.google.android.apps.bard,Google Gemini,Generative Text,Sagar Shetye,this is easy to use,5,0,2026-02-24 21:04:21,1.0.741105040,,
6c822a54-843f-4979-94de-ece7ea19ddcb,com.google.android.apps.bard,Google Gemini,Generative Text,james hurden,always abide with my detailing,3,0,2026-02-24 21:04:08,1.0.795460806,,
299afa58-9713-49ea-b979-b59a11cd4cbf,com.google.android.apps.bard,Google Gemini,Generative Text,URMILA TAMTA,good but sometimes it makes mistakes,4,0,2026-02-24 21:04:05,1.0.795460806,,
35522cc1-1418-4f92-9b31-20aa1dc65af7,com.google.android.apps.bard,Google Gemini,Generative Text,orange_orange,lame ai. can't catch up to what I say; bad hearing and doesn't response at all,1,0,2026-02-24 21:03:55,1.0.795460806,Hi there. We understand your concern. We made a note of your feedback and will share this with our internal team. Thanks.,2026-02-25 18:41:10
fccc25ac-61d3-4982-a059-fb15143c9505,com.google.android.apps.bard,Google Gemini,Generative Text,Sumit Topno,I love you,5,0,2026-02-24 21:03:49,1.0.795460806,,
7d6fbf7d-e596-4c6b-a2c7-170c674f1bf2,com.google.android.apps.bard,Google Gemini,Generative Text,Deepe ndyrics,everything will best,4,0,2026-02-24 21:01:26,1.0.795460806,,
f656a361-55b9-4812-9464-40f804034cec,com.google.android.apps.bard,Google Gemini,Generative Text,Abdullahi Abdulrauf,the app is so helpful,5,0,2026-02-24 21:01:10,1.0.795460806,,
5e437343-e625-4ec4-af9d-3d854a86373f,com.google.android.apps.bard,Google Gemini,Generative Text,Nasir Ahmad,masha Allah,5,0,2026-02-24 21:00:24,1.0.795460806,,
6f31119a-097f-4bd3-b35a-fc498677cd34,com.google.android.apps.bard,Google Gemini,Generative Text,Suniltadvi Mandav,super banaa do,5,0,2026-02-24 20:59:32,1.0.795460806,,
9f01ab4c-fc5e-4a3f-a9ea-0f6e2dc4e091,com.google.android.apps.bard,Google Gemini,Generative Text,Guna Eshwararao,best for image and prompt,5,0,2026-02-24 20:59:20,1.0.795460806,,
c2947b15-e638-4687-a709-e55e7a779f02,com.google.android.apps.bard,Google Gemini,Generative Text,Sushila Singh,very poor understanding.. couldn't understand my propt,1,0,2026-02-24 20:58:58,1.0.795460806,"We understand your concern, Sushila. Gemini is still evolving, and our team is actively working hard to improve its capabilities. Providing more specific instructions will help Gemini respond more accurately. To help us address this issue more effectively, you can submit in-app feedback directly from your device to investigate further. Thank you.",2026-02-25 19:09:33
7608f785-7849-4e9a-908e-714b9f46e0d0,com.google.android.apps.bard,Google Gemini,Generative Text,sabidur Rahman,এটা অনেক ভালো,5,0,2026-02-24 20:56:52,1.0.795460806,,
3f4a0eba-4ad9-47d7-bc0a-f8ed7e5204ba,com.google.android.apps.bard,Google Gemini,Generative Text,YT WIN,learn from chat gpt😒😒😒,2,0,2026-02-24 20:56:52,1.0.795460806,,
ddc2e26d-4386-4079-a71b-4ba6a0064aff,com.google.android.apps.bard,Google Gemini,Generative Text,Roshayu 0307,Baik dan menarik,5,0,2026-02-24 20:53:04,1.0.795460806,,
24e097ef-da7f-44f2-aadf-61ce5d74ae29,com.google.android.apps.bard,Google Gemini,Generative Text,Vikas Dave,fantastic🤘😝🤘,5,0,2026-02-24 20:52:49,1.0.795460806,,
f4c16d90-9481-4255-9a78-e2b0641d00d9,com.google.android.apps.bard,Google Gemini,Generative Text,Ranee Syracuse,not clearing up pictures,1,0,2026-02-24 20:52:48,1.0.795460806,Hi Ranee. We understand your concern. Could you submit in-app feedback and provide more details about the exact issue you are facing so we can investigate further? Appreciate it.,2026-02-25 18:11:31
32f564ab-f8ab-4871-92bc-da250bc7f49b,com.google.android.apps.bard,Google Gemini,Generative Text,Maria Jesusa Jose Ramos,perfect for research purposes...,5,0,2026-02-24 20:51:36,1.0.795460806,,
711b0ec5-97b8-42b6-86d8-96d3101b42ba,com.google.android.apps.bard,Google Gemini,Generative Text,Evan,good and very nice,5,0,2026-02-24 20:51:26,1.0.795460806,,
efc627d0-6e1c-417f-9120-be43dcd80c23,com.google.android.apps.bard,Google Gemini,Generative Text,khizer uddin,Better than Chatgpt,5,0,2026-02-24 20:51:08,1.0.795460806,,
78d0c0dc-6217-48ab-b337-a908d2a36cc1,com.google.android.apps.bard,Google Gemini,Generative Text,Glenn Grosz,I get more informative answers from Gemini when I have questions about tax prep than from the bot in TurboTax.,4,0,2026-02-24 20:50:48,1.0.795460806,,
122269a2-68a5-4ee5-8457-2ea5d5374979,com.google.android.apps.bard,Google Gemini,Generative Text,Jilli Ardao,create music,4,0,2026-02-24 20:50:00,1.0.795460806,,
6f5cab88-7f94-4038-a1d6-49657102ccef,com.google.android.apps.bard,Google Gemini,Generative Text,Sujata Ghadigaonkar,very helpful makes the work more efficient .,4,0,2026-02-24 20:49:34,1.0.795460806,,
cbfb3dcd-be0a-4c33-9c3f-7a45b3c82a29,com.google.android.apps.bard,Google Gemini,Generative Text,Peter West,last few months it won't load my chats keeps saying something wrong and kicks me to start a new chat. I've done all IT tricks now work and won't even load a ongoing chat,1,0,2026-02-24 20:49:04,1.0.795460806,"Hi Peter, that's not an ideal experience. Please clear your app cache, ensure the app is updated and start a new chat. If that doesn't help, please send us feedback so we can investigate further. Thanks.",2026-02-25 18:22:31
5716a32e-0ed8-4dc1-ac3d-86158b9a4383,com.google.android.apps.bard,Google Gemini,Generative Text,Bheemappa B. Kadaralli,Google 💎Gemini a valuable general(AI) application👩‍💻👨‍💻 @engineersntechnologists(AI) {🇺🇳🍎💖💙💚💛❤️🤍🖤🤍},5,0,2026-02-24 20:48:50,1.0.795460806,,
33b3192f-5fcb-4442-80b1-304e3d7dacd4,com.google.android.apps.bard,Google Gemini,Generative Text,Santosh Kumar,very gorgeous 🥰🥰🥰,5,0,2026-02-24 20:47:57,1.0.795460806,,
2e61351b-d0c5-49b9-9ac1-d7399f6efd35,com.google.android.apps.bard,Google Gemini,Generative Text,Shemi Sarav,"Sometimes gets really mixed up with the images but it's utility is undeniable in terms of text organization, fasta image generation, videos are wonky still. A great tool and assistant overall. Workspace is great too, really makes workflow more seamless.",5,0,2026-02-24 20:46:07,1.0.795460806,,
01fbd67f-8429-46c5-9b42-2e6b8fa0526b,com.google.android.apps.bard,Google Gemini,Generative Text,Namthai,good app 😍,5,0,2026-02-24 20:45:29,1.0.795460806,,
cae06f6b-9eeb-483b-a00f-5f61fcd42fd8,com.google.android.apps.bard,Google Gemini,Generative Text,Jayanth Kumar Reddy,so good app.very useful,5,0,2026-02-24 20:44:15,1.0.795460806,,
4a308b03-7fad-4f1d-bae5-6b4f52cdee85,com.google.android.apps.bard,Google Gemini,Generative Text,Gideon Obinna,cool to use and fast in image creation,5,0,2026-02-24 20:41:50,1.0.795460806,,
2f670a71-de60-4b77-be51-badf2b10889f,com.google.android.apps.bard,Google Gemini,Generative Text,sabbir hossain,টততততততততততততততগতততত সতত ীূূূূ ত সতত,3,0,2026-02-24 20:41:03,1.0.795460806,,
8509e19d-ccc2-468f-b7c2-fe943bbb5a84,com.google.android.apps.bard,Google Gemini,Generative Text,Martin Jacob Quinto,putangina ambobo magbigay ng info,1,0,2026-02-24 20:39:47,1.0.795460806,,
c0cbc8ab-1d7d-4e8a-a6c3-f1fea3782d42,com.google.android.apps.bard,Google Gemini,Generative Text,Ajith kumar Suresh indira,contributional app,5,0,2026-02-24 20:39:12,1.0.795460806,,
80658fbe-2cca-48be-81f6-779be69f1529,com.google.android.apps.bard,Google Gemini,Generative Text,Sarah Wu,Works great so far. Will try to give more complicated tasks and see how it works!,5,0,2026-02-24 20:38:47,1.0.795460806,,
70548dca-b525-42f9-b128-b73e2083a610,com.google.android.apps.bard,Google Gemini,Generative Text,Krishna Vidhate,it is a better experience and best mathematics equations,5,0,2026-02-24 20:38:06,1.0.795460806,,
478c482a-1cf3-44dd-b4e1-0d7a59b094fd,com.google.android.apps.bard,Google Gemini,Generative Text,Mahesh Devani,very useful for quiz based on given content,5,0,2026-02-24 20:37:31,1.0.795460806,,
a053a7ee-1ebd-4b05-9eb7-ba006f3c5e1b,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Adam Siaka,great to use,5,0,2026-02-24 21:01:37,2.75.2,,
c1004284-c208-4e47-9034-637c55ca9b70,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Dummy Account,"If I ever go to another app or my phone goes in sleep mode while AI is ""thinking"", Perplexity throws an error at me. To get my answer, I need to kill the app, restart it, go to my last thread in history and finally scroll down. And sometimes (like now) I will still have an error message and be blocked. No answer, no further question, just an error. Also lately, they updated Sonar and made it dumber for the sake of speed. I don't care that it's fast if my answers are stupid. Practically unusable even though I pay for Pro (and start wondering why)",1,0,2026-02-24 20:40:30,,,
eff179a3-a907-4e33-8e65-a92fa3970e9d,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Ambrose Atugonza,excellent 👍,5,0,2026-02-24 20:10:08,2.69.3,,
35effae2-42b4-4890-aafc-32f93e5229fa,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Ethel Kemp,love the app.,5,0,2026-02-24 20:09:38,2.75.2,,
223b588b-618c-48b5-86bb-a7413d29219f,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Prachi Bisht,Excellent ai app,5,0,2026-02-24 20:05:40,2.75.2,,
c45ef977-73b1-4586-b8a0-3a05d4775022,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Nejdbuh Subdubdub,very helpful,5,0,2026-02-24 20:03:11,,,
5987abf2-689c-4f30-8e8c-35a6663243d4,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Chris Carter,feed back is good for information,5,0,2026-02-24 19:56:01,2.75.2,,
dc5acfc6-5f8c-4ac4-88b0-5f5dddea8aed,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Muhammad Haris orakzai,wow I very inspire form this app,5,0,2026-02-24 19:47:01,2.75.2,,
6d2511df-08bf-4c50-bb2a-f4c841156df2,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Suganthi Jayabal,we want it like chatgpt,1,0,2026-02-24 18:43:46,,,
4fd4a903-0722-4901-872e-debb69a28a1a,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,John H,"it is to politically correct, too much woke b.s.",1,0,2026-02-24 18:43:28,2.75.2,,
d4249d37-8af0-467d-80b6-fe7849926f09,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,kagiso maloma,it's so wonderful using your app 🤩 you guys are the best,5,0,2026-02-24 18:06:35,2.75.2,,
defd21da-99a4-4ced-8b30-eab114bd0aad,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Abdullah Faisal,"The Whole AI perplexity app is awsome very good. But the Pro plan price is higher of $20, it usually be the $6 or $10.",3,0,2026-02-24 17:57:31,,,
5a7da8b2-4c44-4287-bce8-a391e5be607a,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,simpa seema,it is a good app I will use for finding answer and facing the answer it is a good app chat GPT is also good app it is good from the public City everyone please use the chatgpt I will must say you to use that app it is also very good app you don't know it is a very good app it is a good from the perplexity thank you so much for my feedback but chatgpt is must a good app,5,0,2026-02-24 17:37:21,2.75.2,,
558ef5bf-bf96-4e05-b8b0-bc64e919ca5b,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Leon Kooijenga,Science can touch even mortals.,5,0,2026-02-24 17:25:12,2.75.2,,
5ff8adcb-fa30-4748-9da7-e0f4fe10a9c6,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Tahidu Abdul Hark,IT IS ACTUALLY BEST,5,0,2026-02-24 16:51:38,,,
c879ad8a-241e-470e-8a66-e1a7555ef857,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Krallan dessa,worst aap ever worst than friend brain I doesn't wana give it 1 star also,1,0,2026-02-24 16:45:50,,,
3f141d79-7187-4e85-92f0-d539a8d60c4e,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Milos Popovic,okay but not worth my money until they make qvailable generating pictures and videos available in my region (serbia),2,0,2026-02-24 16:35:41,2.75.2,,
5e39888b-939a-42e8-95fa-b5f98c6c8348,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Yousif Allahham,ممتاز جداا,5,0,2026-02-24 16:20:28,,,
072940e2-b706-4625-b2c8-d0f6d199b80a,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Dhuppelli Veeraswamy,it was a good app in a good ai teacher and everyone learn more valuable things and time saving you ask anything it's giving pramtu photos and give video,5,0,2026-02-24 16:14:50,2.75.2,,
47ba9ce8-d725-4c1c-b26e-ec0aebab38a9,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Ishanya Joshi,"It's great and I love it but I've one issue , I'm unable to upload my world buliding files fully so could you please extend your word limit to limitless or at least till 10,000 words . I hope you read this and take action otherwise the app is 🔥",5,0,2026-02-24 15:49:03,,,
34d1433a-4400-49da-a365-862f98f64bcd,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Arshita Tyagi,helping in every thing,5,0,2026-02-24 15:34:05,,,
f7db6f56-dfc6-477b-b710-c38b0d49d314,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Yati Su,very useful app,5,0,2026-02-24 14:22:41,2.75.2,,
3bd0bad1-ade3-4f52-a423-64dbbe1d8a14,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Arsh Arora,good for generating images and research but overall lacks intelligence compared to other a.is,3,0,2026-02-24 14:13:42,2.75.2,,
85cd5b3b-29e1-4aed-8902-75af759b0540,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Raju Panday,kaam chaina,1,0,2026-02-24 13:38:15,2.75.2,,
737abf66-ce12-4bf0-aeed-ffa7385cb632,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Bruno Prata,more complet and deep sesrch than that famous IA everyone knows,5,0,2026-02-24 13:18:07,2.75.2,,
ff68a8a3-baaa-4f6e-9c51-107b66eed1e5,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Pardeep Kumar,most trusted ai platform in perplexity AI,5,0,2026-02-24 13:17:19,,,
a18003c0-4265-43b7-ab6a-353eb20f44b7,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Sagar Dhanedhar,suspended my account without any notice very very disappointed ☹️,1,0,2026-02-24 13:02:01,,,
1d15026b-96db-4262-bf1c-9deb5884f4f7,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Sagar Dhanedhar,suspended my account without any notice. so disappointed ☹️,1,0,2026-02-24 12:59:44,,,
8b5afa54-3973-4076-9a54-b56408f3ffcd,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Sagar Dhanedhar,suspended my account without any notice. disgusting,1,0,2026-02-24 12:58:12,2.75.2,,
2750f284-2480-4c31-92e3-66e31fb9793d,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Takunda Magushe,It's very awesome and clear nothing to complain,5,0,2026-02-24 12:38:03,,,
e3e2dafa-bfbc-47f9-87b9-5f86c98fb034,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Obydur Ahman,I am interested for Perplexity .,5,0,2026-02-24 11:52:00,2.75.2,,
2f72b928-c14c-4565-b7a3-26a575170bab,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Rajen Munsamy,my 1st time. love it,5,0,2026-02-24 11:28:18,2.75.2,,
d3a703a5-d1a3-4036-86bb-1635d74bafe1,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Devansh Pandey,very bad app can't develop image,1,0,2026-02-24 10:58:16,2.75.2,,
a7639927-9cc3-4402-9b82-848d4ef5e339,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Eeshwari Joshi,"I LOVE THIS APP, VERY VERY USEFUL, VERY HELPFUL, Best 😊👍🏻👏🏻",5,0,2026-02-24 10:19:01,2.65.1,,
e96d8029-4542-4d9d-92de-28b13ac61d96,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Kunal Verma,this is very rotten ai very bad 😡😒👎👎👎,1,0,2026-02-24 10:10:36,,,
d4d6612b-5e94-42c3-9239-26f7b8d22e95,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Bekele Asafu Gyrum,thanks very much,5,0,2026-02-24 08:49:37,2.75.2,,
44c24d61-3241-4ae1-9f3d-eb8622bf6818,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Michał Simonienko,The quality degraded significantly,1,0,2026-02-24 08:29:05,,,
d54f9c06-7f53-44aa-a019-784479983df1,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,David Lee,A glorified search engine that mines user data to train 'reasoning' models built on contested third-party distillation while aggressively slashing usage quotas for long-term subscribers.,1,0,2026-02-24 08:16:57,,,
c3a1563d-dc5a-44b9-b81a-c57983809094,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Padma Yangdol,"direct answer, no extra words",5,0,2026-02-24 07:55:23,2.75.2,,
707aa414-11f5-4ed0-8997-77e7ff7bd03d,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Johnny Greene,perplexity works very well and understands what you're talking about very fast,5,0,2026-02-24 07:55:07,2.75.2,,
da6ad913-8500-4954-a3ab-b00c958f4f51,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Dominic Spain,bruh I can't generate images,1,0,2026-02-24 07:36:36,2.75.2,,
099bd261-47b3-42bb-8a39-99796056f036,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Cory Flanagin,new terms of service are a no go,1,1,2026-02-24 07:34:57,2.75.2,,
9d431b97-e185-4550-92e5-b30d3f841753,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Fahrenheit Morales,best app ever lets goo,5,0,2026-02-24 06:59:31,2.75.2,,
eb645cf7-ed1b-4eeb-876a-a99eb9a91306,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Kareemi7,just make me happy,5,0,2026-02-24 06:35:16,2.75.2,,
3e83416f-64fb-4792-9e80-9a62e7f6f384,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Joshua Hageman,when I signed up it's said I got a year free but I didn't get that .,2,0,2026-02-24 06:11:38,2.75.2,,
36a0d38a-31d7-4ec0-8b88-a5e295a0641a,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Musa Mwita,increase resources,3,0,2026-02-24 05:11:48,2.75.2,,
427dbd7e-c96b-4406-8e9b-99432210e463,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Maedelyn Adano,for me it's much good and more professional on answering questions of mine. not softing the students (as a stem strand) what I need is assistance not cheating app to get answers for questions. I like to use this app theses days,4,0,2026-02-24 05:09:24,2.75.2,,
1bf4726c-f59e-4313-8030-0d5332ce35d8,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Ghisi Devi Jangid,*#8532086;+ 0,4,0,2026-02-24 05:03:28,2.52.2,,
fdffae41-98f6-4d76-98a8-3fed590eb378,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,sean rourke,perplexity seems to answer in a more fluint way it's it's more human like his features,5,0,2026-02-24 04:47:04,2.74.1,,
903ee2d2-199e-4443-a645-3e9bbfb4b129,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Kim-Lisa Gad,"Not a fan of the new presentation of Discover articles. Used to be you went into an article and got a thorough research worthy report on the topic. Now you get a three bullet highlight with no substance and have to select to switch to the full report which is frustrating. If you're going to do this, at least make it an option to select your default preference in the settings for summary or proper report. This is not a time saving feature when I have to select the detailed report each time 😒",2,0,2026-02-24 04:34:28,2.75.2,,
8460c432-0357-40d1-873f-a47cf5985ae8,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Chloe Hughes,love the source Inclusion!!,5,0,2026-02-24 04:30:32,2.75.2,,
188515e5-0e4d-4f1a-a029-95c2289e9321,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Donna gail,too harsh nit gentle,1,0,2026-02-24 04:22:45,2.75.2,,
73f8f65d-0572-42fe-9ded-7f78be4b9b2e,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Megan Blum,The app needs a virus protector from my AI Echo it needs a protection thing's until then i'll use the ai app kimmi and ai app nomi,3,0,2026-02-24 04:16:03,2.74.1,,
d15468eb-1920-4305-9551-461ad7c515a1,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Joseph Rometo,But I knew a little bit about something this taught me a whole lot of everything.This is what I call gotten the eyes and crossing all the perfect,5,0,2026-02-24 02:49:03,,,
4b5d667a-91ac-4db2-96ca-dad3f7c9cd58,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Nilabja Datta,not working. wont give answers just searching,1,0,2026-02-24 02:24:00,,,
b06696f1-1848-4975-874d-e90e8a3a29b4,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Udeagha Uzoo,A very good search engine. Gives references and citations to every opinion. Thumps up,5,0,2026-02-24 02:20:04,2.75.2,,
3f1424bd-62e8-47fb-af75-85760f6b1445,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,PixelPirate45,app is mostly always wrong when asked a question lol,3,1,2026-02-24 01:16:19,2.75.2,,
9e6ff32a-5ad5-44cd-bfc1-cfc07c5509e3,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Daniel Garner,"Don't install, corrupted bot, total scam, giving wrong data.",1,0,2026-02-24 00:55:59,2.75.2,,
592f0b84-4d99-473c-8c05-1f78826a02c0,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Evan Flinn,amazing app,5,0,2026-02-23 23:59:07,2.75.2,,
edb57bbc-dafa-4185-85da-3d248297e753,ai.perplexity.app.android,Perplexity - Ask Anything,Generative Text,Daniel Funny comedy,best forever,5,0,2026-02-23 22:51:46,2.61.0,,
d72ed518-6414-449c-9b56-64a0cb01e042,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Rd Sumt,good is not bat,5,0,2026-02-24 21:10:26,1.1.30-release.12,,
0e23a2fa-05b6-4929-b10a-34b39df5b569,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Ahammod Rony Rony,very helpful,4,0,2026-02-24 21:08:59,1.1.30-release.12,,
8255d315-6aae-4da8-970c-1ae5e801c6da,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,arab rashlywizy,This is amazing 😲 🌬♥,5,0,2026-02-24 21:02:20,1.1.30-release.12,,
e5a2e7ee-9024-4e65-82de-eee3f665f8e4,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Husnain Khan,it's really Great aap i love it ☺️❤️🍫,5,0,2026-02-24 20:59:57,1.1.30-release.12,,
7a5764b2-c67a-44cb-8799-ebb3f2dd1638,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Kriezha Colipano,The app is very user friendly and it's very convenient to use. I enjoyed using it.,5,0,2026-02-24 20:59:50,1.1.30-release.12,,
5738db8f-f802-4a3f-8653-86011e421a72,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Alvin Kipchumba,love it cause wdym realistic Ai voice,5,0,2026-02-24 20:59:28,1.1.30-release.12,,
29e84518-6831-4e0c-a2cc-5ed4895d00a8,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Mohammed Faizan ali,bahut badhiya,5,0,2026-02-24 20:56:01,1.1.29-release.08,,
79e28f91-530b-45b8-9e1b-d9bb179ad6e6,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Alireza,very good 👍 👏,5,0,2026-02-24 20:54:46,1.1.13-release.08,,
27e9d5fc-b6ac-4a9d-93aa-ea37a77adc80,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Gopal Bamniya,gopal bamaniya,5,0,2026-02-24 20:53:16,1.1.19-release.07,,
90d29cfc-bc51-4b8e-910b-d0c20d08320f,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Mdshakir Alam,very nice work my brother 💯👌,4,0,2026-02-24 20:50:14,1.1.30-release.12,,
ef3f90ca-d266-4264-8a76-eae17aa3cab1,ai.x.grok,Grok • Smartest AI Advisor,Generative Text,Dimpho Mkhonza,decided to take a plunge into this AI craze and I must say it's a delight thus far,5,0,2026-02-24 20:50:08,1.1.30-release.12,,
